job_title,masc,fem
Order Administration Coordinator,0.004862236628849271,0.011345218800648298
Manager, Cloud Solution Advisor,0.011627906976744186,0.011627906976744186
Marketing Strategy Manager,0.015283842794759825,0.013100436681222707
Integration Engineer - Apple,0.01084010840108401,0.014905149051490514
Plant It Forward Business Development VISTA,0.006269592476489028,0.012539184952978056
Inventory Control Support,0.015527950310559006,0.009316770186335404
Director of Product Marketing,0.02010968921389397,0.009140767824497258
Macy's Locker Room Store Manager,0.0072992700729927005,0.0024330900243309003
Senior Sales Professional,0.006289308176100629,0.006289308176100629
Shipping & Inventory Coordinator,0.001968503937007874,0.011811023622047244
CUSTOMER SERVICE REPRESENTATIVE,0.0072992700729927005,0.012165450121654502
Cloud Platform Sales Representative - State & Local - LA County,0.01353637901861252,0.01015228426395939
Oracle Sales Cloud CPQ Solution Architect - Midwest,0.01511879049676026,0.01079913606911447
Pricing/Data Integrity Analyst,0.013043478260869565,0.004347826086956522
License Concierge - Microsoft,0.0031847133757961785,0.01910828025477707
Business Development Manager,0.008684863523573201,0.013647642679900745
Enterprise Sales Operation Specialist - Spectrum Enterprise,0.005567928730512249,0.012249443207126948
Marketing Manager Data Specialist,0.03052064631956912,0.00718132854578097
Nurse Clinician - Ambulatory Infusion Clinic,0.009345794392523364,0.018691588785046728
Assistant Store Manager Trainee,0.0093603744149766,0.0109204368174727
Business Process Intern,0.03171953255425709,0.00667779632721202
Parkhurst - Unit Marketing Internship,0.0,0.01366120218579235
cpp,0.007072135785007072,0.007072135785007072
Packaging Engineer – Designer I,0.008391608391608392,0.013986013986013986
Senior Accounts Receivable Analyst,0.00804289544235925,0.0160857908847185
SAP Data Architect (MDG, BODS) - Manager,0.015130674002751032,0.002751031636863824
Marketing Specialist,0.02195945945945946,0.0016891891891891893
Senior Director, Marketing US Energy,0.012448132780082987,0.014522821576763486
Managing Consultant - CRM Strategy Business Architect,0.023529411764705882,0.011764705882352941
CUSTOMER SERVICE REPRESENTATIVE MV,0.0136986301369863,0.0243531202435312
SOLUTIONS ARCHITECT,0.01878453038674033,0.016574585635359115
City Brand Ambassador - Chapel Hill, NC,0.010084033613445379,0.0016806722689075631
Product Marketing Manager,0.02197802197802198,0.01098901098901099
Senior Client Success Specialist, Enterprise,0.007827788649706457,0.010763209393346379
HERO Assistant Store Manager Trainee (Military and Veterans),0.01287001287001287,0.010296010296010296
Sales Development Representative - USA,0.007905138339920948,0.001976284584980237
Onboarding Specialist (Remote),0.004780114722753346,0.011472275334608031
Sales Associate/Beauty Advisor,0.0027548209366391185,0.008264462809917356
Brand Manager,0.02727272727272727,0.013636363636363636
Tax Preparer I Store Operations Menomonie,0.00823045267489712,0.00823045267489712
Media Mix Measurement Lead, Go-to-Market Operations,0.007009345794392523,0.014018691588785047
Crew Leader - Hourly Shift Leader,0.019858156028368795,0.02269503546099291
Demo Product Ambassador,0.01694915254237288,0.01059322033898305
Construction Accounts Payable Specialist,0.0,0.0
Food Service Specialist,0.002347417840375587,0.004694835680751174
Tax Preparer,0.01263537906137184,0.010830324909747292
Account Manager - Retention,0.006042296072507553,0.0075528700906344415
Dev Ops Engineer,0.0136986301369863,0.00684931506849315
Account Executive, CPG, Retail & Hospitality (Northeast),0.02197802197802198,0.006105006105006105
Senior Systems Engineer (PMA-260),0.013631937682570594,0.03700097370983447
Strategic Growth Manager,0.012522361359570662,0.01073345259391771
Software Account Executive,0.009216589861751152,0.013824884792626729
Digital Sales Specialist,0.01182033096926714,0.0070921985815602835
Marketing Specialist - Winds & Strings,0.012658227848101266,0.008860759493670886
Manager, Facilities Engineering and Project Management,0.007855459544383346,0.01178318931657502
First Business Hire: Sales,0.007677543186180422,0.005758157389635317
Account Executive,0.0043859649122807015,0.0029239766081871343
Senior Bid Manager -Water Solutions-Integrated Solutions-TX-WI,0.010660980810234541,0.008528784648187633
Software Engineer - Kernel/Embedded,0.006514657980456026,0.003257328990228013
Sr Software Engineer - Front End Web Developer (UI),0.006993006993006993,0.016317016317016316
Sales Operations Analyst,0.02132998745294856,0.010037641154328732
North America MuleSoft Practice Leader,0.03436426116838488,0.024054982817869417
Associate, Digital Ad Ops,0.006888633754305396,0.011481056257175661
Enterprise Sales Executive,0.007792207792207792,0.007792207792207792
New Graduate - Associate Project Manager,0.010328638497652582,0.011267605633802818
Greeter,0.015018773466833541,0.02127659574468085
Principal Prod & Tech Consulting,0.009316770186335404,0.021739130434782608
Outbound Recruiter,0.007407407407407408,0.0049382716049382715
Leasing Professional,0.006726457399103139,0.03811659192825112
Senior Cloud Network Engineer,0.008915304606240713,0.01188707280832095
Customer Support Technician,0.0032310177705977385,0.0210016155088853
Sr. Solutions Sales Payment/Fraud Specialist,0.013182674199623353,0.02824858757062147
Inside Advisory Sales Manager,0.008438818565400843,0.02109704641350211
Lending Operations Officer,0.01995305164319249,0.01643192488262911
Business Analyst Product Development,0.031413612565445025,0.0034904013961605585
Graphic Designer and Print Production,0.0,0.006134969325153374
Customer Care Representative - Tulsa,0.011019283746556474,0.005509641873278237
Assistant Store Manager Trainee,0.009419152276295133,0.01098901098901099
Commercial Loan Assistant,0.00517464424320828,0.01164294954721863
Resident Service Specialist - Ohana Military Communities Navy (Honolulu, HI),0.009124087591240875,0.012773722627737226
Implemention Specialist,0.005714285714285714,0.017142857142857144
Full Time Customer Service Greeter Boston Logan Airport,0.005639097744360902,0.007518796992481203
Digital Sales Account Executive,0.009324009324009324,0.008158508158508158
Creative Operations Manager,0.007366482504604052,0.011049723756906077
Dasher Experience Specialist,0.008254716981132075,0.01179245283018868
Substation Engineering Leader (St. Paul),0.02263083451202263,0.016973125884016973
Sales and Marketing Representative,0.011764705882352941,0.0
Salaried Manager,0.010752688172043012,0.010752688172043012
Manager, Conference Attendance Sales,0.02280701754385965,0.017543859649122806
Wealth Management Advisor,0.008426966292134831,0.014044943820224719
Public Sector Sales Director - TOLA,0.00998003992015968,0.011976047904191617
New Business Manager LA,0.01483679525222552,0.005934718100890208
Director, Information Architect, Data Quality and Governance,0.015432098765432098,0.012345679012345678
Business Sales Consultant,0.011013215859030838,0.0022026431718061676
Marketing Communications Specialist,0.0,0.0
Programmer,0.0035460992907801418,0.0035460992907801418
General Manager, Los Angeles,0.0030959752321981426,0.006191950464396285
Kitchen Designer,0.008174386920980926,0.005449591280653951
Restaurant Manager, NY Southern Tier Region,0.012121212121212121,0.012121212121212121
Sales Director - Mid-Atlantic,0.008620689655172414,0.008620689655172414
CSA Manager,0.008571428571428572,0.012857142857142857
SRE Sales Specialist,0.01815352697095436,0.016597510373443983
District Manager - Kay Chemical,0.014302741358760428,0.010727056019070322
Sales Associate, Retail Part Time,0.013232514177693762,0.005671077504725898
Pathology - Veterinary Pathologist II,0.014462809917355372,0.010330578512396695
Mortgage Originator,0.01765650080256822,0.008025682182985553
Restaurant Manager,0.010355029585798817,0.013313609467455622
Carrier Onboarding and Monitoring Coordinator,0.011650485436893204,0.0
QUICKBOOKS CONSULTANT,0.017676767676767676,0.015151515151515152
Design Operations Project Manager,0.007142857142857143,0.011904761904761904
MAC Artist - 15hr - Macys Crystal Run - Middletown,NY,0.010845986984815618,0.0021691973969631237
Regional Vice President, Enterprise Sales,0.015901060070671377,0.01060070671378092
Sr. Applications Engineer,0.008639308855291577,0.017278617710583154
Commercial Coordination Senior Analyst (2406),0.009635974304068522,0.011777301927194861
Customer Success Manager,0.00782472613458529,0.018779342723004695
Portfolio & Business Development Specialist,0.018900343642611683,0.013745704467353952
Director of eCommerce Engineering,0.013126491646778043,0.016706443914081145
Quality Assurance & ILS Specialist,0.01556420233463035,0.013618677042801557
SHIFT MANAGER,0.011278195488721804,0.006265664160401002
Data Analyst,0.040453074433656956,0.011326860841423949
SAP Product Lifecycle Management Data Consultant,0.009174311926605505,0.003669724770642202
Lead Project Management Specialist,0.008908685968819599,0.022271714922048998
Senior Accountant,0.025,0.025
Engineering Manager,0.007782101167315175,0.011673151750972763
Sales Consultant,0.01453104359313078,0.01453104359313078
Marketing Intern,0.015873015873015872,0.015873015873015872
Account Executive,0.009124087591240875,0.010948905109489052
Account Manager - Underwriting Assistant - Business Insurance,0.01834862385321101,0.01529051987767584
Accounting Manager,0.013994910941475827,0.010178117048346057
Process Improvement Analyst,0.03139013452914798,0.006726457399103139
Account Executive - Power Tools,0.023255813953488372,0.007751937984496124
Aveda - Team Leader - 40HRS - Tukwila,WA,0.018281535648994516,0.0018281535648994515
Senior Buyer, Ecommerce Make Up,0.03273809523809524,0.01488095238095238
General Manager,0.01098901098901099,0.008547008547008548
Parts Puller,0.007633587786259542,0.007633587786259542
Advertising Sales Planning Analyst,0.0,0.005917159763313609
Customer Service Representative,0.009633911368015413,0.017341040462427744
Healthcare Industry and Solution Specialist, Executive Director,0.02,0.022857142857142857
Brokerage Administrator,0.005385996409335727,0.010771992818671455
MAC 3rd Key - 30 Hours - Belk Tupelo - Tupelo, MS.,0.010460251046025104,0.006276150627615063
Property Manager - Job Code - 7008107,0.003766478342749529,0.005649717514124294
Sales Intern,0.006896551724137931,0.009195402298850575
Front Desk Coordinator - Apopka, FL,0.002564102564102564,0.010256410256410256
FRONT END DEPARTMENT,0.0,0.007894736842105263
Sales Executive, Digital Solutions,0.009881422924901186,0.008893280632411068
Account Manager, Events Solutions,0.01240694789081886,0.0024813895781637717
Account Manager,0.016042780748663103,0.012477718360071301
Director of Category Leadership, 7-Eleven,0.03758542141230068,0.003416856492027335
Marketing Specialist - GP,0.011583011583011582,0.011583011583011582
Account Manager,0.017928286852589643,0.014940239043824702
Investment Solutions RM I,0.015053763440860216,0.012903225806451613
Solutions Engineer,0.021148036253776436,0.01812688821752266
Technical Director,0.013257575757575758,0.003787878787878788
Wound Care Specialist (RN/LPN/PT/PTA Required) Las Vegas, NV,0.01972386587771203,0.0039447731755424065
Director of Product Management,0.020146520146520148,0.014652014652014652
Beauty Advisor Seasonal - Store 1436,0.015021459227467811,0.01072961373390558
Business Development Manager,0.0058823529411764705,0.013725490196078431
Implementation Specialist,0.015748031496062992,0.009186351706036745
Assistant General Manager,0.01406799531066823,0.01406799531066823
Advertising Account Manager,0.008733624454148471,0.004366812227074236
Cloud Native GCP/AWS Architect,0.017045454545454544,0.007575757575757576
Marketing Coordinator/Manager,0.013043478260869565,0.01956521739130435
Recruiting Coordinator,0.00936768149882904,0.00468384074941452
Beauty Advisor Seasonal - Store 685,0.015021459227467811,0.01072961373390558
Manager-In-Training. Potential annual income of up to $50,000 while training.,0.013574660633484163,0.01583710407239819
HVAC Commercial Install Technician,0.011272141706924315,0.00644122383252818
Mortgage Banker,0.007434944237918215,0.0055762081784386614
Service/Installation Technician,0.004032258064516129,0.008064516129032258
Maintenance Technical Manager,0.013908205841446454,0.02086230876216968
Front End Loader / Machine Operator - Oxford, MA,0.013114754098360656,0.006557377049180328
Senior Solutions Architect,0.014056224899598393,0.008032128514056224
Sales Planner,0.01098901098901099,0.01098901098901099
GENERAL MANAGER / STORE MANAGER,0.018808777429467086,0.0109717868338558
Business Development Representative, Sales Support,0.019271948608137045,0.019271948608137045
Restaurant Manager,0.005940594059405941,0.015841584158415842
Digital Marketing Specialist,0.01870748299319728,0.006802721088435374
Sales Associate/Beauty Advisor,0.0027548209366391185,0.008264462809917356
Assistant Community Manager 3290,0.012461059190031152,0.024922118380062305
Lids Assistant Manager Full-Time,0.00946372239747634,0.006309148264984227
Business Analyst Manager,0.013888888888888888,0.008680555555555556
Entry Level Business Development Trainee – Traveling,0.0,0.003703703703703704
I.T. Solutions Sales Executive - New York,0.011869436201780416,0.002967359050445104
Support Service Consultant,0.02242152466367713,0.020179372197309416
Account Specialist,0.012958963282937365,0.01079913606911447
AWS Alliance Manager - Enterprise West,0.011467889908256881,0.0022935779816513763
Production Associate,0.00528169014084507,0.008802816901408451
Public Utilities Business Development Manager,0.0,0.012121212121212121
Outlets at Castle Rock - Part Time Supervisor,0.018691588785046728,0.00801068090787717
Advertising Sales Account Executive,0.006006006006006006,0.0
Sr. Guest Experience Maker,0.00922509225092251,0.01107011070110701
Product Specialist,0.0,0.015810276679841896
Marketing Campaign Manager,0.019455252918287938,0.009079118028534372
Branch Sales & Service Representative (MLO) - Teller/Personal Banker,0.008894536213468869,0.015247776365946633
Sales Associate R19-017,0.013422818791946308,0.006711409395973154
Account Executive,0.007434944237918215,0.011152416356877323
Contract Specialist,0.011185682326621925,0.017897091722595078
Field Account Executive,0.00857449088960343,0.013933547695605574
Retail - Patient Service Coordinator - RE,0.002442002442002442,0.007326007326007326
The Northern Light, Copy Editor,0.003401360544217687,0.006802721088435374
Reconciliation Oversight Analyst,0.01911764705882353,0.013235294117647059
Product Advisor - Stanford Shopping Center (Part-Time),0.006779661016949152,0.011864406779661017
Brand Innovation Manager,0.01559792027729636,0.010398613518197574
ELS - AMZ - EAM (CMMS) Administrator,0.005263157894736842,0.014912280701754385
Solutions Architect Cloud/Hosting -StL/KC,0.00398406374501992,0.01195219123505976
Designated Hitter,0.002178649237472767,0.008714596949891068
Federal Software Sales Account Manager - Air Force & DoD Accounts,0.013812154696132596,0.009668508287292817
Assistant District Manager I,0.0043541364296081275,0.010159651669085631
Assistant Int'l Marketing Manager,0.014476614699331848,0.0066815144766146995
Channel Manager,0.007905138339920948,0.007905138339920948
Sales Assistant,0.0,0.015625
Branch Manager- Powell, Ohio,0.019830028328611898,0.0084985835694051
Macy's Summit Fair, Lee's Summit, MO: Sales Manager,0.01936619718309859,0.008802816901408451
Financial Analyst,0.02857142857142857,0.007142857142857143
DT Select Enterprise Architect,0.016819571865443424,0.013761467889908258
Inside Sales HVAC,0.012131715771230503,0.012131715771230503
Dental Assitant,0.008710801393728223,0.005226480836236934
Bartender,0.003484320557491289,0.020905923344947737
Store Manager,0.00881057268722467,0.007709251101321586
AFA Technical Service Engineer III,0.014104372355430184,0.004231311706629055
Vendor Relationship Manager,0.011058451816745656,0.014218009478672985
Sales Enablement Manager – Spectrum Enterprise,0.020061728395061727,0.015432098765432098
Advertising Research Analyst,0.023952095808383235,0.017964071856287425
Shipboard Hotel Director,0.01399825021872266,0.020122484689413824
Regional Portfolio Manager,0.01,0.01
Senior Field Applications Scientist - AUC,0.013685239491691105,0.009775171065493646
Mechanical Engineer,0.013774104683195593,0.015151515151515152
Associate Customer Success Manager,0.004862236628849271,0.004862236628849271
Team Lead, Global Accounts, Walmart Media Group,0.01935483870967742,0.014193548387096775
8.Software Developer,0.01092896174863388,0.03825136612021858
Tax Administrative Assistant,0.012552301255230125,0.008368200836820083
Spanish Bilingual Product Support Specialist,0.009138381201044387,0.0195822454308094
Cost Estimator - Metals (Entry Level),0.032119914346895075,0.006423982869379015
Inside Sales Executive,0.006472491909385114,0.0
Customer Service Representative,0.011013215859030838,0.006607929515418502
Accounts Payable Clerk,0.007352941176470588,0.008823529411764706
Marketing / Sales Consultant,0.005859375,0.015625
Call Center Analyst,0.020075282308657464,0.0075282308657465494
Customer Service Representative,0.005291005291005291,0.010582010582010581
Product Manager Personal Care,0.014814814814814815,0.017777777777777778
Retail Store Manager,0.01607142857142857,0.014285714285714285
Appraisal Commercial Lister,0.008247422680412371,0.004123711340206186
Site Merchandising Analyst, Fashion,0.04107648725212465,0.0084985835694051
Systems Engineering Digital Process Modernization – Pega Architect – Manager,0.024096385542168676,0.0037071362372567192
Member Service Representative,0.003821656050955414,0.008917197452229299
Value Advisor, Director (SAP Ariba),0.019886363636363636,0.014204545454545454
Internship at Cooper Fitness Center,0.003931847968545216,0.007863695937090432
Community Manager,0.006265664160401002,0.008771929824561403
Lids District Mgr in Training (DMIT),0.007159904534606206,0.014319809069212411
Information Systems and Technology Leadership Program Job,0.014619883040935672,0.011695906432748537
Second Shift Operations Clerk 2,0.00322061191626409,0.01932367149758454
Assistant Manager of Operations,0.013313609467455622,0.022189349112426034
Teller II (Float),0.005108556832694764,0.007662835249042145
Salesforce Business Analyst,0.010135135135135136,0.0
Director, Operations IV (Dulles and Reagan Airport),0.019769357495881382,0.009884678747940691
Full-Time Center Associate,0.007142857142857143,0.010714285714285714
Sales Assistant,0.0030211480362537764,0.01812688821752266
Logistics Specialist,0.011764705882352941,0.011764705882352941
eBusiness Coordinator,0.017391304347826087,0.008695652173913044
Business Systems Analyst I - Associate Development Program,0.009353078721745909,0.00779423226812159
Stock Associate,0.006153846153846154,0.018461538461538463
Front Desk Receptionist,0.011682242990654205,0.014018691588785047
Food & Beverage Manager,0.0075282308657465494,0.006273525721455458
Enterprise Sales Lead,0.01858736059479554,0.013011152416356878
Technical Recruiter,0.013944223107569721,0.0
Personal Banker (R0006145),0.012453300124533,0.007471980074719801
Lids District Mgr in Training (DMIT),0.007159904534606206,0.014319809069212411
Asst. Store Manager,0.004405286343612335,0.005139500734214391
Strategic Offering Marketing Senior Specialist Advisor,0.0136986301369863,0.0049813200498132005
Tax Preparer,0.01263537906137184,0.010830324909747292
Sales Assistant,0.0,0.017391304347826087
Store Team Member,0.006544502617801047,0.011780104712041885
Science Publishing and Membership Marketing Manager (Full-Time),0.020671834625323,0.015503875968992248
Middleware Developer (DIRECT HIRE),0.009380863039399626,0.009380863039399626
Category Manager Albertson's Seasonal (Boise, ID),0.01722488038277512,0.005741626794258373
ShopRite - Pharmacist,0.008105369807497468,0.008105369807497468
SALESFORCE ADMINISTRATOR II,0.013927576601671309,0.008356545961002786
Salesforce Developer,0.01002865329512894,0.022922636103151862
Field Trainer – Northeast,0.007677543186180422,0.003838771593090211
Head of Sales Operations,0.01907356948228883,0.005449591280653951
Property Manager,0.0019704433497536944,0.0049261083743842365
Digital Strategist,0.015873015873015872,0.009523809523809525
Business Development and Account Support Manager,0.015254237288135594,0.0288135593220339
Software Engineer,0.005934718100890208,0.011869436201780416
Rental Coordinator,0.004132231404958678,0.012396694214876033
B2B Marketing Director, Truth Serum,0.002932551319648094,0.010263929618768328
Recruiter,0.013888888888888888,0.013888888888888888
Enterprise Master Data Management Leader,0.014729950900163666,0.016366612111292964
Tax Specialist,0.011795543905635648,0.019659239842726082
Management Trainee Chicago,0.010471204188481676,0.005235602094240838
Retail Sales Teammate,0.012944983818770227,0.022653721682847898
Marketing Coordinator,0.023668639053254437,0.011834319526627219
Global Accounts Systems Engineering Director,0.026395939086294416,0.014213197969543147
Senior Marketing Operations Manager, Lyft Business,0.017241379310344827,0.009404388714733543
Sr UX Designer,0.030815109343936383,0.007952286282306162
Branch Sales & Service Associate I (U) (MLO),0.00847457627118644,0.013317191283292978
Data Architect - Data Warehouse & MPP - Nationwide Opportunities,0.01694915254237288,0.00847457627118644
Named Account Manager, AWS,0.010638297872340425,0.005319148936170213
Cloud Technology Consultant - Microsoft Dynamics,0.01726844583987441,0.012558869701726845
Manager, Field Marketing,0.027149321266968326,0.01583710407239819
Credit Memo Specialist,0.011204481792717087,0.008403361344537815
Branch Sales & Service Associate,0.00850546780072904,0.013365735115431349
Assistant Property Manager,0.003215434083601286,0.006430868167202572
Store Manager,0.009404388714733543,0.01567398119122257
Customer Service Representative - Propane,0.013221153846153846,0.014423076923076924
Tax Preparer,0.008064516129032258,0.008064516129032258
Software Developer (entry level),0.011627906976744186,0.0029069767441860465
Washer of the dishes,0.0,0.0
General Manager,0.004016064257028112,0.008032128514056224
Logistics Coordinator,0.008316008316008316,0.006237006237006237
Data Analyst, Sales and Customer Support Contact Center,0.03527336860670194,0.012345679012345678
Assistant Manager - Contact Lens,0.00954653937947494,0.007159904534606206
To Go Specialist,0.0,0.006024096385542169
Community Development & Outreach Officer,0.006289308176100629,0.013364779874213837
Senior Project Manager - Health Care Division,0.010638297872340425,0.003989361702127659
Senior Counsel, Technology Transactions,0.001256281407035176,0.018844221105527637
Team Leader - Aveda - 40 Hrs - Freehold, NJ,0.018214936247723135,0.0018214936247723133
Account Executive,0.021660649819494584,0.0036101083032490976
Business Solutions Consultant - Outside Sales 1099 Position,0.011627906976744186,0.013953488372093023
Oracle Sales Cloud CPQ Solution Architect - Midwest,0.01511879049676026,0.01079913606911447
Account Executive,0.00945179584120983,0.00945179584120983
Technology Sales Engineer,0.00963855421686747,0.012048192771084338
Project Manager, On-Air Promotions,0.0020920502092050207,0.0041841004184100415
Client Services Analyst - Bilingual English / Spanish,0.036603221083455345,0.0029282576866764276
Technician - Doors & Loading Docks - Northern California,0.0,0.005964214711729622
Project Delivery Coordinator,0.008683068017366137,0.011577424023154847
Master Scheduler (Demand / Inventory Planner),0.010169491525423728,0.011864406779661017
Sales Associate,0.012477718360071301,0.0053475935828877
Mortgage Originator- Ithaca & Cortland,0.01751592356687898,0.007961783439490446
FRONT END DEPARTMENT,0.0,0.007894736842105263
Spectrum Store Greeter,0.013550135501355014,0.016260162601626018
Merchant Assistant,0.0018832391713747645,0.011299435028248588
Sr PreSales Solution Partner,0.008641975308641974,0.02345679012345679
Plasma Center Manager (in-training) - Region 1,0.011210762331838564,0.008968609865470852
Service Delivery Account Manager,0.010857763300760043,0.016286644951140065
Advertising Sales Account Executive,0.005802707930367505,0.0019342359767891683
General Manager,0.01904761904761905,0.011904761904761904
Account Executive,0.010067114093959731,0.020134228187919462
Sr Presales Engineer - MDC,0.02443280977312391,0.006980802792321117
Corporate Customer Engineer, Google Cloud,0.0032310177705977385,0.009693053311793215
IT Operations Professional,0.007272727272727273,0.01696969696969697
Leasing Consultant,0.003780718336483932,0.001890359168241966
Business Development Representative,0.015968063872255488,0.003992015968063872
VIE – Marketing Cloud & Data Specialist,0.0026595744680851063,0.005319148936170213
Account Executive – Digital Advertising & Events – Princeton,0.01485148514851485,0.009900990099009901
Marketing Specialist,0.011131725417439703,0.014842300556586271
Assistant Auditor - Temporary, Accounts Payable - RB # 19-209,0.006528835690968444,0.003264417845484222
Marketing Manager - NICE Satmetrix,0.007142857142857143,0.010714285714285714
Optician & Optometric Assistant,0.0,0.006944444444444444
Marketing Ambassador,0.011904761904761904,0.014285714285714285
Senior Technical Sales Specialist - SAP on Azure,0.022388059701492536,0.008528784648187633
Front Desk Receptionist,0.006329113924050633,0.02531645569620253
Corporate Recruiter,0.012,0.014
Branch Sales & Service Associate I (U),0.008526187576126675,0.013398294762484775
Eaton Electrical Services & Systems Early Talent Program: Power Systems Engineer,0.015957446808510637,0.0070921985815602835
EDI Analyst,0.010582010582010581,0.0291005291005291
Salesforce CPQ Consultant - Accenture Technology,0.009538950715421303,0.009538950715421303
Territory Manager,0.01916376306620209,0.010452961672473868
Senior Consulting Engineer-Network/Data Center,0.008944543828264758,0.0035778175313059034
IT Application Architect, Elevate Finance,0.01618705035971223,0.014388489208633094
Assistant Resident and Property Manager - Villas at Falling Waters,0.010652463382157125,0.002663115845539281
General Manager,0.008040201005025126,0.004020100502512563
Project Coordinator,0.00641025641025641,0.01282051282051282
Sales Enablement Lead,0.005698005698005698,0.008547008547008548
Mortgage Processor REQ#5018,0.0125,0.015625
Cashier Assistant,0.007547169811320755,0.016981132075471698
Director of Operations,0.026272577996715927,0.006568144499178982
Service Supervisor,0.01971830985915493,0.014084507042253521
Advertising Sales Manager,0.008517887563884156,0.008517887563884156
Senior Digital Analyst,0.04953560371517028,0.007739938080495356
.NET Developer,0.006644518272425249,0.006644518272425249
Business Development Manager, Genedata Biologics,0.012461059190031152,0.009345794392523364
AV/IT Technician,0.0039603960396039604,0.01782178217821782
Content Writer [LTG Central Services] (3291),0.010193679918450561,0.009174311926605505
Sr IT Specialist,0.015463917525773196,0.014175257731958763
Bookkeeper,0.015015015015015015,0.009009009009009009
Marketing/Proposal Specialist,0.015779092702169626,0.01775147928994083
Director of Sales Operations,0.02577319587628866,0.015463917525773196
Anaplan Architect Manager,0.018973214285714284,0.015625
Project Manager - Sales Operations,0.006741573033707865,0.0044943820224719105
Transportation Manager,0.009337068160597572,0.007469654528478058
Senior Technical Support Specialist,0.006779661016949152,0.006779661016949152
LFTG Personal Shopper PT,0.0,0.017721518987341773
Life Product Specialist - Individual Life,0.026497695852534562,0.02880184331797235
Part-Time Center Associate,0.003703703703703704,0.007407407407407408
Account Executive,0.007722007722007722,0.003861003861003861
Business Intelligence Analyst - Marketing,0.03620689655172414,0.01206896551724138
Servers, Bartenders, Host, and Expo,0.013333333333333334,0.0044444444444444444
Customer Service Representative: 11 am - 8 pm,0.008860759493670886,0.008860759493670886
Lids Assistant Manager Full-Time,0.00946372239747634,0.006309148264984227
Smartphone Repair Technician,0.011799410029498525,0.008849557522123894
Manager of Community Support,0.013910355486862442,0.021638330757341576
Professional Services/Software Implementation Engineer,0.01327433628318584,0.015486725663716814
Patient Service Coordinator,0.0024449877750611247,0.007334963325183374
Sales Associate,0.0043859649122807015,0.006578947368421052
Enrollment Outreach Representative,0.007849293563579277,0.01726844583987441
Bilingual Leasing Specialist,0.012618296529968454,0.006309148264984227
Ad Sales Research Metrics Analyst, West Coast,0.019027484143763214,0.010570824524312896
Enterprise Architect,0.02636916835699797,0.004056795131845842
Client Implementation Manager,0.007575757575757576,0.017045454545454544
Digital Marketing Specialist,0.00546448087431694,0.00819672131147541
Architectural Specifications Intern,0.023607176581680833,0.009442870632672332
Director, Audience Development & Analytics,0.026462395543175487,0.016713091922005572
Inv Control & Verifying,0.011513157894736841,0.006578947368421052
Sales Management Trainee,0.008665511265164644,0.0034662045060658577
Marketing Coordinator,0.01282051282051282,0.008547008547008548
Lids District Mgr in Training (DMIT),0.007159904534606206,0.014319809069212411
Collision Center Estimator,0.00911854103343465,0.0060790273556231
Digital Campaign Analyst - NY,0.012875536480686695,0.012875536480686695
Enterprise Customer Success Manager,0.013215859030837005,0.011013215859030838
Media Sales Executive,0.020599250936329586,0.011235955056179775
Account Executive,0.008695652173913044,0.008695652173913044
Sales Assistant/Admin,0.0,0.0
Security Compliance Specialist,0.007451564828614009,0.01788375558867362
Advertising Sales Manager,0.01568627450980392,0.01568627450980392
Senior Content Marketing Manager,0.008522727272727272,0.019886363636363636
Account Executive,0.005082592121982211,0.011435832274459974
Lead Food Technologist- Projects,0.014414414414414415,0.005405405405405406
Sr. Staff Integration Management Specialist, LSG IT IMO,0.014583333333333334,0.016666666666666666
Sales Executive,0.024875621890547265,0.01990049751243781
MS Technical Delivery Lead,0.024752475247524754,0.008663366336633664
Senior Business Process Manager,0.020435967302452316,0.01226158038147139
Seasonal Sales Associate,0.007978723404255319,0.015957446808510637
Digital Signal Processing (DSP) Engineer,0.015360983102918587,0.007680491551459293
Marketing Manager,0.022018348623853212,0.022018348623853212
Microapps Pre-Sales Specialist,0.0071111111111111115,0.013333333333333334
Merchandise Coordinator,0.002036659877800407,0.014256619144602852
Solutions Engineer,0.007556675062972292,0.022670025188916875
Asst. Store Manager,0.004405286343612335,0.005139500734214391
Sales Associate, Retail Part Time,0.013232514177693762,0.005671077504725898
Technical Support,0.011029411764705883,0.03308823529411765
Staff Accountant,0.006741573033707865,0.006741573033707865
Operations - Customer Service Representative/Insurance Agent,0.01643835616438356,0.00821917808219178
Vice President Enterprise Contact Center,0.01430722891566265,0.011295180722891566
Director Product Management,0.02,0.02266666666666667
Manager, Service and Maintenance,0.014388489208633094,0.009592326139088728
Sales Engineer,0.009302325581395349,0.012403100775193798
District Manager,0.015636105188343994,0.00923951670220327
Service Center Manager,0.014953271028037384,0.014953271028037384
Client Services Representative II - Office Services,0.0030816640986132513,0.020030816640986132
ERP Analyst,0.011990407673860911,0.02158273381294964
Solution Design Consultants - Software (Multiple locations),0.009140767824497258,0.010968921389396709
Apartment Leasing Specialist,0.004081632653061225,0.012244897959183673
Accounts Payable Administrator,0.0049382716049382715,0.007407407407407408
Category Manager – Lowe’s,0.025936599423631124,0.012968299711815562
Bookkeeper,0.003048780487804878,0.006097560975609756
Retail Store Manager,0.01607142857142857,0.014285714285714285
Account Executive (B2B SaaS Sales),0.005188067444876783,0.0025940337224383916
Marketing Coordinator,0.01282051282051282,0.018518518518518517
